"B1_ALT_ID","B1_APP_TYPE_ALIAS","B1_FILE_DD","address","parcelNum","CO_Issued","CO_Date"
"BU2019-02346","Building Residential New","2019-07-17 00:00:00","4298 GREENLEAF ST NW CONCORD, NC 28027","56110251440000","1","2019-10-29 00:00:00"
"BU2019-02356","Building Residential New","2019-07-17 00:00:00","10178 CASTLEBROOKE DR CONCORD, NC 28027","46728737570000","1","2019-11-25 00:00:00"
"BU2019-02320","Building Residential New","2019-07-16 00:00:00","361 WINDING OAKS LN SE CONCORD, NC 28025","56403711550000","1","2020-01-17 00:00:00"
"BU2019-02321","Building Residential New","2019-07-16 00:00:00","1653 SCARBROUGH CIR SW CONCORD, NC 28025","55276300700000","1","2019-10-18 00:00:00"
"BU2019-02322","Building Residential New","2019-07-16 00:00:00","518 CHERRY BLOSSOM AVE NW CONCORD, NC 28027","56110251440000","1","2019-09-27 00:00:00"
"BU2019-02323","Building Residential New","2019-07-16 00:00:00","50 DENISE CT SW CONCORD, NC 28025","55380717360000","1","2019-12-20 00:00:00"
"BU2019-02325","Building Residential New","2019-07-16 00:00:00","13444 CABARRUS STATION RD MIDLAND, NC 28107","55347218490000","1","2019-09-11 00:00:00"
"BU2019-02326","Building Residential New","2019-07-16 00:00:00","522 CHERRY BLOSSOM AVE NW CONCORD, NC 28027","56110251440000","1","2019-09-27 00:00:00"
"BU2019-02327","Building Residential New","2019-07-16 00:00:00","526 CHERRY BLOSSOM AVE NW CONCORD, NC 28027","56110251440000","1","2019-09-26 00:00:00"
"BU2019-02329","Building Residential New","2019-07-16 00:00:00","5286 IVY SPRING LN CONCORD, NC 28025","55596415060000","1","2020-01-03 00:00:00"
"BU2019-02330","Building Commercial New","2019-07-16 00:00:00","100 BRANCHVIEW DR NE CONCORD, NC 28025","56311212670000","1","2020-01-08 00:00:00"
"BU2019-02336","Building Commercial New","2019-07-16 00:00:00","1201 ODELL SCHOOL RD CONCORD, NC 28027","46816474280000","0",""
"BU2019-02300","Building Residential New","2019-07-15 00:00:00","4029 POTTS GROVE PL CONCORD, NC 28025","55391082820000","1","2020-03-19 00:00:00"
"BU2019-02301","Building Residential New","2019-07-15 00:00:00","7170 BARLEYWOOD DR LOCUST, NC 28097","55653215750000","1","2020-02-05 00:00:00"
"BU2019-02302","Building Residential New","2019-07-15 00:00:00","7718 VILLAGE PKWY LOCUST, NC 28097","55653256400000","1","2020-03-19 00:00:00"
"BU2019-02303","Building Residential New","2019-07-15 00:00:00","4025 POTTS GROVE PL CONCORD, NC 28025","55391081980000","1","2020-05-28 00:00:00"
"BU2019-02308","Building Residential New","2019-07-15 00:00:00","4021 POTTS GROVE PL CONCORD, NC 28025","55391091040000","1","2020-02-20 00:00:00"
"BU2019-02311","Building Residential New","2019-07-15 00:00:00","834 ACCENT AVE SE CONCORD, NC 28025","55398532120000","1","2020-01-31 00:00:00"
"BU2019-02312","Building Residential New","2019-07-15 00:00:00","2680 POPLAR COVE DR NW CONCORD, NC 28027","56106750540000","1","2020-03-19 00:00:00"
"BU2019-02313","Building Residential New","2019-07-15 00:00:00","2652 POPLAR COVE DR NW CONCORD, NC 28027","56106711120000","1","2020-05-18 00:00:00"
"BU2019-02315","Building Residential New","2019-07-15 00:00:00","2692 POPLAR COVE DR NW CONCORD, NC 28027","56106771400000","1","2020-02-13 00:00:00"
"BU2019-02283","Building Residential New","2019-07-12 00:00:00","527 CHERRY BLOSSOM AVE NW CONCORD, NC 28027","56110251440000","1","2019-09-25 00:00:00"
"BU2019-02284","Building Residential New","2019-07-12 00:00:00","523 CHERRY BLOSSOM AVE NW CONCORD, NC 28027","56110251440000","1","2019-09-25 00:00:00"
"BU2019-02285","Building Residential New","2019-07-12 00:00:00","519 CHERRY BLOSSOM AVE NW CONCORD, NC 28027","56110251440000","1","2019-09-25 00:00:00"
"BU2019-02291","Building Residential New","2019-07-12 00:00:00","9238 BRIDLEPATH LN MT PLEASANT, NC 28124","56716727110000","1","2019-10-30 00:00:00"
"BU2019-02262","Building Residential New","2019-07-11 00:00:00","339 KIRKWOOD DR CONCORD, NC 28025","56418212000000","1","2019-10-30 00:00:00"
"BU2019-02263","Building Residential New","2019-07-11 00:00:00","9520 PACING LN NW CONCORD, NC 28027","46803185680000","1","2019-11-20 00:00:00"
"BU2019-02264","Building Residential New","2019-07-11 00:00:00","10990 SPARKLE CREEK DR MIDLAND, NC 28107","55257538520000","1","2019-11-06 00:00:00"
"BU2019-02265","Building Residential New","2019-07-11 00:00:00","9557 PRESSLEY DR NW CONCORD, NC 28027","46804290760000","1","2019-12-30 00:00:00"
"BU2019-02266","Building Residential New","2019-07-11 00:00:00","10024 FOX TROTTER LN MIDLAND, NC 28107","55256631910000","1","2019-10-23 00:00:00"
"BU2019-02267","Building Residential New","2019-07-11 00:00:00","9568 PRESSLEY DR NW CONCORD, NC 28027","46804188090000","1","2019-12-16 00:00:00"
"BU2019-02269","Building Residential New","2019-07-11 00:00:00","9520 PRESSLEY DR NW CONCORD, NC 28027","46804264800000","1","2019-12-18 00:00:00"
"BU2019-02270","Building Residential New","2019-07-11 00:00:00","9520 BREVARD CT NW CONCORD, NC 28027","46804174310000","1","2019-12-27 00:00:00"
"BU2019-02275","Building Residential New","2019-07-11 00:00:00","2873 EVELYN LOVE LN MIDLAND, NC 28107","55453306280000","1","2020-10-05 00:00:00"
"BU2019-02277","Building Residential New","2019-07-11 00:00:00","2574 WILLOW POND LN SE CONCORD, NC 28025","56309205520000","1","2019-10-30 00:00:00"
"BU2019-02280","Building Residential New","2019-07-11 00:00:00","2562 WILLOW POND LN SE CONCORD, NC 28025","56309205520000","1","2019-09-26 00:00:00"
"BU2019-02281","Building Residential New","2019-07-11 00:00:00","150 PADDINGTON DR SW CONCORD, NC 28025","55395704720000","1","2020-11-12 00:00:00"
"BU2019-02282","Building Residential New","2019-07-11 00:00:00","531 CHERRY BLOSSOM AVE NW CONCORD, NC 28027","56110251440000","1","2019-09-25 00:00:00"
"BU2019-02239","Building Residential New","2019-07-10 00:00:00","2565 WILLOW POND LN SE CONCORD, NC 28025","56309205520000","1","2019-10-08 00:00:00"
"BU2019-02240","Building Residential New","2019-07-10 00:00:00","2569 WILLOW POND LN SE CONCORD, NC 28025","56309205520000","1","2019-10-09 00:00:00"
"BU2019-02241","Building Residential New","2019-07-10 00:00:00","2566 WILLOW POND LN SE CONCORD, NC 28025","56309205520000","1","2019-12-16 00:00:00"
"BU2019-02242","Building Residential New","2019-07-10 00:00:00","10840 PARKHALL DR HARRISBURG, NC 28075","55057668160000","1","2019-11-14 00:00:00"
"BU2019-02243","Building Residential New","2019-07-10 00:00:00","4456 FALLS LAKE DR SW CONCORD, NC 28025","55284671340000","1","2019-11-01 00:00:00"
"BU2019-02246","Building Residential New","2019-07-10 00:00:00","3919 TERSK DR MIDLAND, NC 28107","55449745460000","1","2019-10-17 00:00:00"
"BU2019-02247","Building Residential New","2019-07-10 00:00:00","12950 HILL PINE RD MIDLAND, NC 28107","55449609240000","1","2019-10-30 00:00:00"
"BU2019-02252","Building Residential New","2019-07-10 00:00:00","2424 BAXTER PL SE CONCORD, NC 28025","55492777270000","1","2019-12-10 00:00:00"
"BU2019-02253","Building Residential New","2019-07-10 00:00:00","865 AINSLEY PL SE CONCORD, NC 28025","55492779620000","1","2019-11-21 00:00:00"
"BU2019-02255","Building Residential New","2019-07-10 00:00:00","3839 ZEMOSA LN NW CONCORD, NC 28027","56111574770000","1","2019-10-23 00:00:00"
"BU2019-02256","Building Residential New","2019-07-10 00:00:00","4912 SUTTON CIR CONCORD, NC 28025","56504895900000","1","2019-12-20 00:00:00"
"BU2019-02257","Building Residential New","2019-07-10 00:00:00","132 FRYLING AVE SW CONCORD, NC 28025","56303020170000","1","2020-07-06 00:00:00"
"BU2019-02258","Building Residential New","2019-07-10 00:00:00","204 HORNE ST KANNAPOLIS, NC 28083","56128713790000","1","2019-12-04 00:00:00"
"BU2019-02259","Building Residential New","2019-07-10 00:00:00","821 NORLAND AVE KANNAPOLIS, NC 28083","56231442220000","1","2020-03-09 00:00:00"
"BU2019-02261","Building Residential New","2019-07-10 00:00:00","8000 DELL DR HARRISBURG, NC 28075","55063984890000","1","2020-06-17 00:00:00"
"BU2019-02234","Building Residential New","2019-07-09 00:00:00","3005 STALLINGS RD HARRISBURG, NC 28075","55174193640000","1","2020-12-17 00:00:00"
"BU2019-02216","Building Residential New","2019-07-08 00:00:00","10152 LILAC CT HARRISBURG, NC 28075","55053881230000","1","2019-09-27 00:00:00"
"BU2019-02217","Building Residential New","2019-07-08 00:00:00","10128 LILAC CT HARRISBURG, NC 28075","55053883460000","1","2019-09-30 00:00:00"
"BU2019-02218","Building Residential New","2019-07-08 00:00:00","10124 LILAC CT HARRISBURG, NC 28075","55053884410000","1","2019-09-26 00:00:00"
"BU2019-02195","Building Residential New","2019-07-05 00:00:00","2546 WILLOW POND LN SE CONCORD, NC 28025","56309205520000","1","2019-10-11 00:00:00"
"BU2019-02196","Building Residential New","2019-07-05 00:00:00","2570 WILLOW POND LN SE CONCORD, NC 28025","56309205520000","1","2019-09-27 00:00:00"
"BU2019-02197","Building Residential New","2019-07-05 00:00:00","2492 WILLOW POND LN SE CONCORD, NC 28025","56309205520000","1","2019-10-31 00:00:00"
"BU2019-02198","Building Residential New","2019-07-05 00:00:00","2573 WILLOW POND LN SE CONCORD, NC 28025","56309205520000","1","2019-09-30 00:00:00"
"BU2019-02199","Building Residential New","2019-07-05 00:00:00","2506 WILLOW POND LN SE CONCORD, NC 28025","56309205520000","1","2019-09-27 00:00:00"
"BU2019-02201","Building Residential New","2019-07-05 00:00:00","1308 MELON COLONY AVE SW CONCORD, NC 28027","55198324620000","1","2019-10-24 00:00:00"
"BU2019-02202","Building Residential New","2019-07-05 00:00:00","1324 MELON COLONY AVE SW CONCORD, NC 28027","55198303290000","1","2019-10-30 00:00:00"
"BU2019-02203","Building Residential New","2019-07-05 00:00:00","1328 MELON COLONY AVE SW CONCORD, NC 28027","55197394600000","1","2019-10-30 00:00:00"
"BU2019-02204","Building Residential New","2019-07-05 00:00:00","1336 MELON COLONY AVE SW CONCORD, NC 28027","55197384610000","1","2019-12-03 00:00:00"
"BU2019-02205","Building Residential New","2019-07-05 00:00:00","1340 MELON COLONY AVE SW CONCORD, NC 28027","55197384120000","1","2019-10-16 00:00:00"
"BU2019-02214","Building Residential New","2019-07-05 00:00:00","5205 PAIGE RD MT PLEASANT, NC 28124","55880596780000","1","2020-03-24 00:00:00"
"BU2019-02174","Building Residential New","2019-07-03 00:00:00","858 OAK MANOR DR SE CONCORD, NC 28025","56403757060000","1","2019-12-19 00:00:00"
"BU2019-02175","Building Residential New","2019-07-03 00:00:00","353 WINDING OAKS LN SE CONCORD, NC 28025","56403713610000","1","2020-01-13 00:00:00"
"BU2019-02176","Building Residential New","2019-07-03 00:00:00","337 PLEASANT VIEW LN SE CONCORD, NC 28025","56403788910000","1","2019-11-19 00:00:00"
"BU2019-02177","Building Residential New","2019-07-03 00:00:00","12508 PALOMINO DR MIDLAND, NC 28107","55449724300000","1","2019-10-07 00:00:00"
"BU2019-02178","Building Residential New","2019-07-03 00:00:00","12525 PALOMINO DR MIDLAND, NC 28107","55449732210000","1","2019-10-17 00:00:00"
"BU2019-02179","Building Residential New","2019-07-03 00:00:00","12516 GOTLAND RD MIDLAND, NC 28107","55449753220000","1","2019-10-17 00:00:00"
"BU2019-02180","Building Residential New","2019-07-03 00:00:00","3891 TERSK DR MIDLAND, NC 28107","55449725290000","1","2019-10-14 00:00:00"
"BU2019-02181","Building Residential New","2019-07-03 00:00:00","4448 FALLS LAKE DR SW CONCORD, NC 28025","55284565020000","1","2019-11-01 00:00:00"
"BU2019-02182","Building Residential New","2019-07-03 00:00:00","4443 FALLS LAKE DR SW CONCORD, NC 28025","55284565020000","1","2019-11-06 00:00:00"
"BU2019-02183","Building Residential New","2019-07-03 00:00:00","1125 HEARTH LN SW CONCORD, NC 28025","55285600750000","1","2019-11-22 00:00:00"
"BU2019-02184","Building Residential New","2019-07-03 00:00:00","2554 WILLOW POND LN SE CONCORD, NC 28025","56309205520000","1","2019-09-18 00:00:00"
"BU2019-02186","Building Residential New","2019-07-03 00:00:00","3899 TERSK DR MIDLAND, NC 28107","55449735070000","1","2019-10-07 00:00:00"
"BU2019-02187","Building Residential New","2019-07-03 00:00:00","3895 TERSK DR MIDLAND, NC 28107","55449725680000","1","2019-10-15 00:00:00"
"BU2019-02191","Building Residential New","2019-07-03 00:00:00","5051 BAHAMA DR KANNAPOLIS, NC 28081","56044181870000","1","2020-02-18 00:00:00"
"BU2019-02166","Building Residential New","2019-07-02 00:00:00","11748 SUGAR HILL RD DAVIDSON, NC 28036","46742123120000","1","2020-03-31 00:00:00"
"BU2019-02168","Building Residential New","2019-07-02 00:00:00","10970 SPARKLE CREEK DR MIDLAND, NC 28107","55256599620000","1","2019-10-18 00:00:00"
"BU2019-02169","Building Residential New","2019-07-02 00:00:00","4427 HUNTON DALE RD NW CONCORD, NC 28027","56019238660000","1","2019-11-08 00:00:00"
"BU2019-02150","Building Residential New","2019-07-01 00:00:00","4821 DURNEIGH DR KANNAPOLIS, NC 28081","56025940060000","1","2019-12-20 00:00:00"
"BU2019-02151","Building Residential New","2019-07-01 00:00:00","11942 HOWELL CENTER DR CHARLOTTE, NC 28227","55149622380000","1","2021-11-12 00:00:00"
"BU2019-02152","Building Residential New","2019-07-01 00:00:00","4826 DURNEIGH DR KANNAPOLIS, NC 28081","56025932870000","1","2019-12-19 00:00:00"
"BU2019-02156","Building Residential New","2019-07-01 00:00:00","3895 ZEMOSA LN NW CONCORD, NC 28027","56111466040000","1","2020-02-11 00:00:00"
"BU2019-02157","Building Residential New","2019-07-01 00:00:00","4837 DURNEIGH DR KANNAPOLIS, NC 28081","56025920660000","1","2019-12-19 00:00:00"
"BU2019-02159","Building Residential New","2019-07-01 00:00:00","807 OAK MANOR DR SE CONCORD, NC 28025","56402756660000","1","2020-01-13 00:00:00"
"BU2019-02125","Building Residential New","2019-06-28 00:00:00","357 WINDING OAKS LN SE CONCORD, NC 28025","56403712630000","1","2019-12-23 00:00:00"
"BU2019-02126","Building Residential New","2019-06-28 00:00:00","844 OAK MANOR DR SE CONCORD, NC 28025","56403747210000","1","2019-11-06 00:00:00"
"BU2019-02127","Building Residential New","2019-06-28 00:00:00","379 PLEASANT VIEW LN SE CONCORD, NC 28025","56403740030000","1","2019-11-19 00:00:00"
"BU2019-02129","Building Residential New","2019-06-28 00:00:00","11006 DOUBLE KNOT CT MIDLAND, NC 28107","55257533000000","1","2020-02-18 00:00:00"
"BU2019-02130","Building Residential New","2019-06-28 00:00:00","11338 SERENITY FARM DR MIDLAND, NC 28107","55257408470000","1","2020-01-31 00:00:00"
"BU2019-02131","Building Residential New","2019-06-28 00:00:00","11346 SERENITY FARM DR MIDLAND, NC 28107","55257417780000","1","2020-02-06 00:00:00"
"BU2019-02132","Building Residential New","2019-06-28 00:00:00","10020 FOX TROTTER LN MIDLAND, NC 28107","55256632700000","1","2019-10-21 00:00:00"
"BU2019-02135","Building Residential New","2019-06-28 00:00:00","375 KRIMMINGER AVE SE CONCORD, NC 28025","55490842490000","1","2020-06-17 00:00:00"
"BU2019-02145","Building Residential New","2019-06-28 00:00:00","5222 IRISH POTATO RD KANNAPOLIS, NC 28083","56436655220000","1","2020-02-17 00:00:00"
"BU2019-02146","Building Residential New","2019-06-28 00:00:00","2660 POPLAR COVE DR NW CONCORD, NC 28027","56106619980000","1","2019-12-20 00:00:00"
"BU2019-02149","Building Residential New","2019-06-28 00:00:00","116 WAYNE AVE KANNAPOLIS, NC 28081","56141204320000","1","2020-06-10 00:00:00"
"BU2019-02098","Building Residential New","2019-06-27 00:00:00","1892 SCARBROUGH CIR SW CONCORD, NC 28025","55276321880000","1","2019-11-21 00:00:00"
"BU2019-02099","Building Residential New","2019-06-27 00:00:00","1523 VAN BUREN AVE SW CONCORD, NC 28025","55276249840000","1","2019-09-25 00:00:00"
"BU2019-02100","Building Residential New","2019-06-27 00:00:00","2536 WILLOW POND LN SE CONCORD, NC 28025","56309205520000","1","2019-09-18 00:00:00"
"BU2019-02101","Building Residential New","2019-06-27 00:00:00","2550 WILLOW POND LN SE CONCORD, NC 28025","56309205520000","1","2019-09-16 00:00:00"
"BU2019-02102","Building Residential New","2019-06-27 00:00:00","2542 WILLOW POND LN SE CONCORD, NC 28025","56309205520000","1","2019-09-16 00:00:00"
"BU2019-02103","Building Residential New","2019-06-27 00:00:00","2522 WILLOW POND LN SE CONCORD, NC 28025","56309205520000","1","2019-09-18 00:00:00"
"BU2019-02105","Building Residential New","2019-06-27 00:00:00","10841 PARKHALL DR HARRISBURG, NC 28075","55057687380000","1","2019-09-23 00:00:00"
"BU2019-02106","Building Residential New","2019-06-27 00:00:00","10844 PARKHALL DR HARRISBURG, NC 28075","55057667070000","1","2019-10-07 00:00:00"
"BU2019-02107","Building Residential New","2019-06-27 00:00:00","10555 FINK RD MT PLEASANT, NC 28124","56823429010000","0",""
"BU2019-02109","Building Residential New","2019-06-27 00:00:00","8243 GOLD HILL RD ROCKWELL, NC 28138","56730076490000","0",""
"BU2019-02117","Building Residential New","2019-06-27 00:00:00","6957 COLLINWOOD LN LOCUST, NC 28097","55652284060000","1","2019-12-10 00:00:00"
